Vals,Runtime
"[8, 8, 1, 0.5, 0.2, 1.5, 1.2, 0, 0.25]",-1.0
"[8, 8, 1, 0.5, 0.2, 1.5, 1.2, 0, 0.25]",2.4008913040161133
"[8, 8, 1, 0.5, 0.2, 1.5, 1.2, 0, 0.25]",-1.0
"[8, 8, 1, 0.5, 0.2, 1.5, 1.2, 0, 0.25]",-1.0
"[8, 8, 1, 0.5, 0.2, 1.5, 1.2, 0, 0.25]",2.4012725353240967
"[8, 8, 1, 0.5, 0.2, 1.5, 1.2, 0, 0.25]",2.4016170501708984
"[8, 8, 1, 0.5, 0.2, 1.5, 1.2, 0, 0.25]",2.401306390762329
