Vals,Runtime
"[8, 8, 10, 0.04, 0.2, 15, 1.2, 0, 0.25]",0.20202970504760742
"[8, 8, 10, 0.06, 0.2, 15, 1.2, 0, 0.25]",0.20126986503601074
"[8, 8, 10, 0.08, 0.2, 15, 1.2, 0, 0.25]",0.20174598693847656
"[8, 8, 10, 0.1, 0.2, 15, 1.2, 0, 0.25]",0.20086002349853516
"[8, 8, 10, 0.12, 0.2, 15, 1.2, 0, 0.25]",0.20140361785888672
"[8, 8, 10, 0.14, 0.2, 15, 1.2, 0, 0.25]",0.20102572441101074
"[8, 8, 10, 0.16, 0.2, 15, 1.2, 0, 0.25]",0.20102739334106445
