Vals,Runtime
"[8, 8, 1, 0.0, 0, 20, 1.2, 0, 0.25]",2.6013898849487305
"[8, 8, 2, 0.02, 0, 20, 1.3, 0, 0.25]",1.1009862422943115
"[8, 8, 3, 0.04, 0, 20, 1.4, 0, 0.25]",2.3029751777648926
"[8, 8, 4, 0.06, 0, 20, 1.5, 0, 0.25]",0.8009920120239258
"[8, 8, 5, 0.08, 0, 20, 1.6, 0, 0.25]",0.5011386871337891
"[8, 8, 6, 0.1, 0, 20, 1.7, 0, 0.25]",0.6008327007293701
"[8, 8, 7, 0.12, 0, 20, 1.8, 0, 0.25]",-1.0
