Vals,Runtime
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",0.1015326976776123
"[8, 8, 10, 0.5, 0.2, 15, 1.5, 0, 0.25]",0.40161991119384766
"[8, 8, 10, 0.5, 0.2, 15, 2.0, 0, 0.25]",0.40068578720092773
"[8, 8, 10, 0.5, 0.2, 15, 2.5, 0, 0.25]",0.20146560668945312
"[8, 8, 10, 0.5, 0.2, 15, 3.0, 0, 0.25]",0.2016003131866455
"[8, 8, 10, 0.5, 0.2, 15, 3.5, 0, 0.25]",0.4019789695739746
"[8, 8, 10, 0.5, 0.2, 15, 4.0, 0, 0.25]",0.30144476890563965
