Vals,Runtime
"[8, 8, 1, 0.0, 0, 2, 0, 0, 0.25]",2.7009830474853516
"[8, 8, 1, 0.02, 0, 2, 0, 0, 0.25]",1.7023720741271973
"[8, 8, 1, 0.04, 0, 2, 0, 0, 0.25]",1.5015370845794678
"[8, 8, 1, 0.06, 0, 2, 0, 0, 0.25]",1.4015300273895264
"[8, 8, 1, 0.08, 0, 2, 0, 0, 0.25]",-1.0
"[8, 8, 1, 0.1, 0, 2, 0, 0, 0.25]",-1.0
"[8, 8, 1, 0.12, 0, 2, 0, 0, 0.25]",-1.0
