Vals,Runtime
"[8, 8, 10, 0.5, 0.2, 20, 1.2, 0, 0.25]",0.3009324073791504
"[8, 8, 10, 0.5, 0.2, 20, 1.2, 0, 0.25]",-1.0
"[8, 8, 10, 0.5, 0.2, 20, 1.2, 0, 0.25]",0.30044031143188477
"[8, 8, 10, 0.5, 0.2, 20, 1.2, 0, 0.25]",0.3007974624633789
"[8, 8, 10, 0.5, 0.2, 20, 1.2, 0, 0.25]",-1.0
"[8, 8, 10, 0.5, 0.2, 20, 1.2, 0, 0.25]",-1.0
"[8, 8, 10, 0.5, 0.2, 20, 1.2, 0, 0.25]",0.40075206756591797
