Vals,Runtime
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",0.10133886337280273
"[8, 8, 10, 0.5, 0.2, 16, 1.5, 0, 0.25]",0.10156512260437012
"[8, 8, 10, 0.5, 0.2, 17, 2.0, 0, 0.25]",0.301607608795166
"[8, 8, 10, 0.5, 0.2, 18, 2.5, 0, 0.25]",0.2005171775817871
"[8, 8, 10, 0.5, 0.2, 19, 3.0, 0, 0.25]",0.40076351165771484
"[8, 8, 10, 0.5, 0.2, 20, 3.5, 0, 0.25]",-1.0
"[8, 8, 10, 0.5, 0.2, 21, 4.0, 0, 0.25]",-1.0
