Vals,Runtime
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",0.10092854499816895
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",0.10062026977539062
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",0.10146284103393555
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",0.10106468200683594
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",0.10095453262329102
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",1.7014153003692627
"[8, 8, 10, 0.5, 0.2, 15, 1.2, 0, 0.25]",0.10078239440917969
